BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster,pc1,pc2,segment
425.549034,1.0,151.68,0.0,151.68,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,72.454987,270.085264,0.0,12,0,1.0927729639948698,-1.431460313197468,Marginal Spenders
907.371097,1.0,55.65,0.0,55.65,0.0,0.166667,0.0,0.166667,0.0,0,3,1000.0,416.818116,603.735158,0.0,12,0,-0.7859995322150248,-1.0113215229767145,Marginal Spenders
2828.808139,1.0,199.0,0.0,199.0,0.0,0.25,0.0,0.166667,0.0,0,3,8000.0,615.69756,792.533866,0.0,12,2,-0.26869058821007924,0.10982030252951709,Revolving Debtors
1372.443049,1.0,0.0,0.0,0.0,3895.022384,0.0,0.0,0.0,0.333333,7,0,2500.0,2697.2213,679.634933,0.0,12,2,-3.257647497230898,0.9357490380734702,Revolving Debtors
34.351126,0.545455,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,79.207316,208.550713,0.0,12,0,-1.0652262356712758,-2.703200000841237,Marginal Spenders
2997.999455,1.0,288.4,0.0,288.4,931.971634,0.75,0.0,0.75,0.166667,2,9,9000.0,1733.213844,705.163246,0.0,12,1,0.12678263749851337,1.3831502957309432,Power Transactors
2223.497527,1.0,132.28,0.0,132.28,1380.807166,0.75,0.0,0.75,0.125,3,6,3000.0,244.379096,582.083146,0.0,8,2,-0.4871771638074785,0.22145099577553123,Revolving Debtors
4506.810924,1.0,0.0,0.0,0.0,312.118407,0.0,0.0,0.0,0.363636,7,0,5000.0,1194.027733,1726.574128,0.0,11,2,-3.250060912153368,1.3372763044710048,Revolving Debtors
32.290778,1.0,1185.34,1185.34,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,8000.0,428.89277,176.271756,0.666667,12,0,1.3721099150289728,-0.8244793789503422,Marginal Spenders
1394.245166,1.0,684.85,61.85,623.0,1574.545965,0.583333,0.083333,0.416667,0.416667,9,7,1500.0,2411.283485,1291.78569,0.090909,12,2,-0.403918501491972,1.8334986335181394,Revolving Debtors
433.979083,0.545455,0.0,0.0,0.0,2779.963478,0.0,0.0,0.0,0.166667,4,0,1500.0,1596.987626,187.596016,0.083333,12,2,-2.8882136063248383,-1.0403193167569476,Revolving Debtors
294.280019,1.0,19.9,19.9,0.0,75.255164,0.083333,0.083333,0.0,0.166667,2,1,1000.0,214.638861,174.577973,0.0,12,2,-1.8420291087695801,-1.0177598102430965,Revolving Debtors
356.669878,0.909091,0.0,0.0,0.0,390.549563,0.0,0.0,0.0,0.166667,2,0,1200.0,1936.324445,117.244717,0.285714,12,2,-2.4445356823640108,-1.0917310488374337,Revolving Debtors
379.198083,1.0,40.0,0.0,40.0,0.0,0.166667,0.0,0.166667,0.0,0,3,2900.0,224.790156,212.520426,0.0,12,0,-0.688246306363286,-1.3458361860028374,Marginal Spenders
264.051708,1.0,63.0,63.0,0.0,39.762754,0.083333,0.083333,0.0,0.083333,1,1,5000.0,360.123912,192.075716,0.0,12,2,-1.265228785466763,-0.5259643022630399,Revolving Debtors
218.894935,1.0,568.34,568.34,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,3000.0,279.74723,241.723393,0.0,12,0,0.04468760946407579,-0.7132805016785247,Marginal Spenders
255.628716,1.0,2525.88,1640.96,884.92,0.0,1.0,0.583333,1.0,0.0,0,47,6000.0,1936.907938,198.598427,0.416667,12,1,3.7491967133131583,0.5792603358703546,Power Transactors
2584.317807,1.0,0.0,0.0,0.0,6036.492283,0.0,0.0,0.0,0.25,7,0,3000.0,6024.595066,826.013735,0.181818,12,2,-3.0601475531004603,1.1803531625370762,Revolving Debtors
1283.560983,0.454545,0.0,0.0,0.0,871.427059,0.0,0.0,0.0,0.25,4,0,4000.0,4525.286325,408.805328,0.090909,12,2,-2.8771589799355226,-0.13684967854378816,Revolving Debtors
7.634737,0.272727,61.26,0.0,61.26,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,247.778082,139.574077,0.25,12,0,-0.1507559994073638,-3.2623003859333606,Marginal Spenders
2091.627351,1.0,4361.04,2325.83,2035.21,4224.133411,1.0,0.666667,1.0,0.833333,27,109,2500.0,7608.515679,915.803727,0.083333,12,1,1.843729618061126,5.232628981907812,Power Transactors
31.299159,0.5,185.13,0.0,185.13,0.0,0.5,0.0,0.333333,0.0,0,3,3000.0,289.706891,85.464647,1.0,6,0,0.5953580856910171,-3.515350916269664,Marginal Spenders
520.521822,1.0,820.29,820.29,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,6000.0,2295.229351,274.668404,0.0,12,1,1.3863735954359924,0.7342737419663109,Power Transactors
95.162463,1.0,1000.0,0.0,1000.0,0.0,0.75,0.0,0.625,0.0,0,8,11500.0,824.871032,101.683837,0.8,8,0,1.7310590213985653,-1.5132154263458122,Marginal Spenders
1930.738051,0.9,0.0,0.0,0.0,2396.848186,0.0,0.0,0.0,0.1,2,0,2500.0,364.208749,710.889925,0.0,10,2,-3.037550753537722,-0.22034644102407494,Revolving Debtors
880.259646,1.0,831.52,609.37,222.15,0.0,0.5,0.333333,0.416667,0.0,0,20,1200.0,975.402992,229.25572,0.0,12,1,1.3447374745124678,-0.17988666122964486,Power Transactors
1593.655423,1.0,358.7,111.3,247.4,618.455892,0.416667,0.083333,0.25,0.25,5,8,2000.0,467.499859,449.473659,0.0,12,2,-0.5016004096121105,0.8187064548264881,Revolving Debtors
31.303174,1.0,322.41,0.0,322.41,0.0,0.916667,0.0,0.833333,0.0,0,11,1500.0,266.683039,168.946603,0.7,12,0,1.7551664985022137,-2.1016934952579622,Marginal Spenders
4628.109931,1.0,912.54,0.0,912.54,0.0,1.0,0.0,1.0,0.0,0,21,5000.0,3746.305759,56370.04117,0.0,12,1,1.4832760106898109,2.2257194252622448,Power Transactors
7.992356,1.0,196.66,0.0,196.66,0.0,0.166667,0.0,0.083333,0.0,0,2,7000.0,90.0711,29.862755,0.083333,12,0,0.021627778299140518,-2.694285482648789,Marginal Spenders
16.646768,0.818182,135.28,0.0,135.28,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,212.020939,142.655139,0.111111,12,0,0.4965338380444541,-2.19579207977875,Marginal Spenders
356.883731,1.0,929.29,929.29,0.0,0.0,1.0,1.0,0.0,0.0,0,13,1200.0,1587.56373,193.337889,0.166667,12,1,1.5796703009517459,-0.006903986417459264,Power Transactors
1706.846933,0.857143,1000.0,1000.0,0.0,2022.36136,0.142857,0.142857,0.0,0.714286,13,1,2500.0,862.833252,233.053173,0.0,7,2,-2.434870609524031,1.3877508861740386,Revolving Debtors
3842.454902,1.0,0.0,0.0,0.0,6381.534619,0.0,0.0,0.0,0.5,24,0,6500.0,3869.74895,1742.491124,0.083333,12,2,-3.9395620642160414,2.7637854716832866,Revolving Debtors
66.296517,1.0,56.44,0.0,56.44,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,110.099433,166.020925,0.0,12,0,-0.2802041904625448,-2.081347265131787,Marginal Spenders
35.771638,1.0,443.04,0.0,443.04,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,404.189925,151.005361,1.0,12,0,2.2846099033076936,-2.11210061614433,Marginal Spenders
2431.019916,0.818182,729.82,729.82,0.0,2555.909872,0.181818,0.181818,0.0,0.181818,13,4,3500.0,46.969049,18924.00199,0.0,11,2,-2.0075941693692805,1.884501350433124,Revolving Debtors
5585.30457,1.0,515.28,0.0,515.28,656.485086,1.0,0.0,1.0,0.25,4,12,6000.0,1353.941998,2230.75253,0.0,12,1,0.4701238109614181,2.012284396732484,Power Transactors
897.877807,1.0,1758.75,0.0,1758.75,2557.126189,0.583333,0.0,0.416667,0.416667,10,7,6000.0,3349.425019,243.137378,0.363636,12,1,-0.1448021208593626,1.3763738397759562,Power Transactors
0.734665,0.777778,254.23,0.0,254.23,0.0,0.555556,0.0,0.555556,0.0,0,5,1500.0,0.0,312.343947,0.0,9,0,0.19385300973658812,-3.987825922291936,Marginal Spenders
1163.135011,1.0,0.0,0.0,0.0,884.506039,0.0,0.0,0.0,0.166667,6,0,1200.0,222.485191,420.701352,0.0,12,2,-3.0540127169178746,-0.37052283282490484,Revolving Debtors
225.404563,0.727273,2424.34,1963.74,460.6,0.0,0.666667,0.416667,0.166667,0.0,0,9,7500.0,3023.04845,169.574114,0.6,12,1,2.189213862225353,-0.3496248711933711,Power Transactors
1298.539837,1.0,42.56,0.0,42.56,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,278.050986,814.495329,0.0,12,0,-0.7237883250064778,-0.7781043125415291,Marginal Spenders
59.614155,0.818182,438.0,0.0,438.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,525.046566,149.110815,0.090909,12,0,1.6573289088255603,-1.7856278759341186,Marginal Spenders
2648.784405,1.0,6697.57,5281.17,1416.4,0.0,0.916667,0.916667,1.0,0.0,0,65,8200.0,2984.80545,678.731919,0.0,12,1,4.008037810395884,2.313947335847843,Power Transactors
391.673369,1.0,1944.64,1333.38,611.26,0.0,0.833333,0.666667,0.583333,0.0,0,29,6000.0,2218.376164,211.587611,0.083333,12,1,2.7662035645033893,0.6905502223744274,Power Transactors
1190.007646,1.0,0.0,0.0,0.0,1491.137439,0.0,0.0,0.0,0.25,4,0,1500.0,175.509452,546.469472,0.0,12,2,-3.1582285902925564,-0.1785351742079893,Revolving Debtors
152.255187,0.833333,894.28,894.28,0.0,0.0,0.5,0.5,0.0,0.0,0,5,4000.0,304.061592,84.043137,0.0,6,0,0.23305033868536276,-1.4573587229545157,Marginal Spenders
269.966481,0.636364,0.0,0.0,0.0,1579.555134,0.0,0.0,0.0,0.166667,2,0,3000.0,2097.898378,272.284192,0.125,12,2,-2.6733151454686204,-0.7780826489325227,Revolving Debtors
4539.839383,1.0,384.0,209.0,175.0,74.101229,1.0,0.083333,0.916667,0.083333,1,13,5000.0,879.549573,2035.107418,0.0,12,1,1.1540790701185455,1.623075030936576,Power Transactors
25.383911,1.0,401.16,0.0,401.16,0.0,0.916667,0.0,0.833333,0.0,0,11,2500.0,419.168947,164.819559,1.0,12,0,2.0809573590432313,-2.036860249069152,Marginal Spenders
964.386954,1.0,0.0,0.0,0.0,1852.449594,0.0,0.0,0.0,0.166667,4,0,3200.0,5586.40448,5766.252183,0.166667,12,2,-2.8773514148980954,1.2649352549434911,Revolving Debtors
121.671833,0.818182,540.0,540.0,0.0,0.0,0.583333,0.583333,0.0,0.0,0,9,1800.0,238.201855,231.170968,0.285714,12,0,0.6799514218368476,-1.174348953048471,Marginal Spenders
337.269093,1.0,0.0,0.0,0.0,149.696598,0.0,0.0,0.0,0.083333,1,0,1200.0,482.296401,191.122638,0.0,12,2,-2.5084235054602755,-1.203425268310966,Revolving Debtors
92.902071,1.0,812.74,618.4,194.34,0.0,1.0,1.0,0.416667,0.0,0,18,4000.0,708.651818,176.003434,0.583333,12,1,2.947163762997218,-0.19748807840327373,Power Transactors
1422.3042,1.0,0.0,0.0,0.0,115.324837,0.0,0.0,0.0,0.083333,1,0,3000.0,3489.163639,5873.275911,0.083333,12,2,-2.5680976930269446,0.8278679019684888,Revolving Debtors
6.542818,0.571429,178.0,0.0,178.0,0.0,0.857143,0.0,0.571429,0.0,0,6,1500.0,231.111728,19.703002,0.0,7,0,0.7001183927727785,-3.8200352887072144,Marginal Spenders
80.198389,0.454545,981.75,459.0,522.75,0.0,0.583333,0.083333,0.5,0.0,0,14,1000.0,1381.850719,58.816069,0.1,12,0,1.5001842706066497,-2.107734828981617,Marginal Spenders
153.377124,1.0,2048.5,846.79,1201.71,0.0,1.0,0.25,1.0,0.0,0,51,7000.0,1512.631142,178.977455,1.0,12,1,3.8804244923192206,-0.06754071464636087,Power Transactors
445.179998,1.0,0.0,0.0,0.0,58.770943,0.0,0.0,0.0,0.25,3,0,500.0,197.851349,214.062758,0.0,12,2,-2.8395009684690695,-1.2942578374378388,Revolving Debtors
26.572803,1.0,277.33,0.0,277.33,0.0,1.0,0.0,0.916667,0.0,0,17,6000.0,258.265698,129.984016,1.0,12,0,2.2783989881958715,-1.8727846827118968,Marginal Spenders
1337.133737,1.0,0.0,0.0,0.0,73.354616,0.0,0.0,0.0,0.083333,1,0,1500.0,349.862368,350.033702,0.0,12,2,-2.5592734414046547,-0.7540511780490966,Revolving Debtors
487.723632,1.0,0.0,0.0,0.0,978.210005,0.0,0.0,0.0,0.083333,1,0,1500.0,1454.589519,184.288462,0.083333,12,2,-2.5460598369625935,-0.7435067946747862,Revolving Debtors
2487.42306,1.0,113.25,0.0,113.25,512.570394,0.416667,0.0,0.416667,0.083333,3,5,2500.0,600.106329,1033.145181,0.0,12,2,-0.8200189244690583,0.5700527904295782,Revolving Debtors
4.966985,0.181818,59.34,0.0,59.34,0.0,0.166667,0.0,0.166667,0.0,0,2,2000.0,360.724808,111.894178,0.5,12,0,-0.18436081225568576,-3.8246307477240866,Marginal Spenders
171.267988,1.0,2062.67,1455.11,607.56,0.0,1.0,1.0,1.0,0.0,0,39,7500.0,1913.827405,180.637896,0.75,12,1,4.18758912050349,0.5711986979139229,Power Transactors
845.930093,1.0,2384.15,1206.43,1177.72,1950.164327,1.0,0.916667,0.833333,0.083333,2,62,2500.0,4029.993964,232.49717,0.272727,12,1,3.089270038482261,1.9215877300931479,Power Transactors
1380.729836,1.0,145.94,145.94,0.0,589.017161,0.083333,0.083333,0.0,0.166667,10,3,1800.0,610.851898,610.251148,0.0,12,2,-1.8678102762054858,0.7789437027074038,Revolving Debtors
97.064177,0.545455,863.97,114.0,749.97,0.0,0.416667,0.083333,0.416667,0.0,0,9,7000.0,1384.018459,103.701385,0.363636,12,0,1.4339445523844023,-1.4471079022761129,Marginal Spenders
930.322044,1.0,444.96,0.0,444.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,630.302306,657.600716,0.0,12,0,1.3683132330814665,-0.5053803859924042,Marginal Spenders
126.169985,1.0,1155.0,0.0,1155.0,0.0,0.833333,0.0,0.833333,0.0,0,10,3900.0,1375.353007,158.020499,0.909091,12,0,2.2166968810467615,-1.2711700421106737,Marginal Spenders
832.183808,1.0,0.0,0.0,0.0,1991.951203,0.0,0.0,0.0,0.333333,9,0,2500.0,1497.093428,255.621363,0.0,12,2,-3.194116383477293,0.42570303874696147,Revolving Debtors
253.367476,0.909091,626.69,0.0,626.69,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,969.151872,176.889617,0.0,12,0,0.5026124568004264,-1.3348459645762432,Marginal Spenders
2111.244939,0.818182,147.12,147.12,0.0,1578.669085,0.083333,0.083333,0.0,0.166667,5,1,6500.0,4014.564637,475.89936,0.0,12,2,-1.655833776919586,1.1690884119725171,Revolving Debtors
1450.649137,1.0,0.0,0.0,0.0,1782.155586,0.0,0.0,0.0,0.25,4,0,4000.0,843.588576,316.380664,0.0,12,2,-2.975327288358466,0.31433651623648906,Revolving Debtors
4593.098361,0.777778,0.0,0.0,0.0,6944.484735,0.0,0.0,0.0,0.333333,9,0,7000.0,1108.771839,1744.975926,0.0,9,2,-3.64188300770198,1.2708356735910395,Revolving Debtors
3598.913061,1.0,53.13,53.13,0.0,2767.233925,0.083333,0.083333,0.0,0.25,6,1,6000.0,868.558084,1233.962964,0.0,12,2,-2.190854047951604,1.6296014772377896,Revolving Debtors
106.390419,1.0,1038.38,1038.38,0.0,0.0,0.666667,0.666667,0.0,0.0,0,14,6000.0,918.029106,140.547255,0.6,12,1,1.4757430755472174,-0.4544238267938123,Power Transactors
82.476563,1.0,637.44,0.0,637.44,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,623.916338,179.604687,0.75,12,0,2.2687681145044682,-1.3593054992512625,Marginal Spenders
117.324773,1.0,1101.0,0.0,1101.0,0.0,1.0,0.0,1.0,0.0,0,21,7500.0,1002.953582,178.537408,0.5,12,0,2.4116169112083354,-0.7895056723465079,Marginal Spenders
16.34663,0.545455,267.06,25.0,242.06,0.0,0.5,0.083333,0.5,0.0,0,7,1000.0,318.011069,113.606953,0.272727,12,0,0.9455442889841349,-2.7764340628034883,Marginal Spenders
2447.62454,1.0,116.16,26.16,90.0,729.174169,0.5,0.083333,0.416667,0.083333,1,7,7500.0,525.469962,571.995314,0.0,12,1,-0.2695070200622819,0.9193432597891877,Power Transactors
1421.787032,1.0,0.0,0.0,0.0,2017.846783,0.0,0.0,0.0,0.583333,16,0,1500.0,2180.007785,622.671345,0.0,12,2,-3.81451970862462,1.39894829792103,Revolving Debtors
1219.143484,0.666667,0.0,0.0,0.0,1893.219765,0.0,0.0,0.0,0.5,3,0,2000.0,204.789406,274.065414,0.0,6,2,-3.7514803773631713,-0.7799389475027778,Revolving Debtors
2456.499396,1.0,4791.33,2067.8,2723.53,0.0,1.0,0.666667,1.0,0.0,0,78,6500.0,839.407521,817.36242,0.0,12,1,3.896424301272662,1.9289034200698019,Power Transactors
59.064314,0.363636,686.0,0.0,686.0,0.0,0.333333,0.0,0.25,0.0,0,7,3000.0,840.254381,182.922865,0.0,12,0,0.3503250356327911,-2.2126450153640778,Marginal Spenders
1042.614416,1.0,0.0,0.0,0.0,119.716756,0.0,0.0,0.0,0.083333,2,0,1200.0,269.011259,437.211705,0.0,12,2,-2.6637384531327575,-0.7807603536483809,Revolving Debtors
6851.39075,0.909091,4004.0,117.0,3887.0,10616.27014,0.909091,0.181818,0.818182,0.363636,17,18,7500.0,6746.5317,22011.7798,0.0,11,1,0.4289702194442929,4.399642994845276,Power Transactors
3871.433675,1.0,0.0,0.0,0.0,975.139233,0.0,0.0,0.0,0.083333,5,0,9500.0,903.655941,953.264819,0.0,12,2,-2.795988495316778,0.9141661519049724,Revolving Debtors
646.398621,1.0,839.05,192.95,646.1,0.0,1.0,0.166667,1.0,0.0,0,19,4500.0,1350.435597,248.178351,0.083333,12,1,2.4118274698233044,0.18467236756725208,Power Transactors
802.086509,0.818182,2008.98,1990.65,18.33,0.0,0.583333,0.583333,0.083333,0.0,0,28,4500.0,468.463615,302.127133,0.0,12,1,1.4004288322948013,0.1826839867865187,Power Transactors
3881.679582,1.0,15.92,15.92,0.0,2183.782456,0.083333,0.083333,0.0,0.333333,9,1,5500.0,1032.183632,1129.747227,0.0,12,2,-2.5922645285896695,1.748406664805159,Revolving Debtors
7886.777059,1.0,0.0,0.0,0.0,12876.04361,0.0,0.0,0.0,0.454545,20,0,12000.0,11080.9622,2275.686103,0.090909,11,2,-3.8231497419975953,3.159648430014969,Revolving Debtors
1466.852542,1.0,543.58,543.58,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2500.0,518.150669,355.284593,0.0,12,0,-0.22044743537146816,-0.18018454938403594,Marginal Spenders
47.162463,0.909091,1276.72,810.0,466.72,0.0,0.416667,0.083333,0.333333,0.0,0,5,6000.0,602.244665,94.668806,0.166667,12,0,1.3765611913365765,-1.1758224589767374,Marginal Spenders
525.918697,0.909091,522.2,0.0,522.2,1748.234165,1.0,0.0,1.0,0.583333,10,18,2500.0,2609.937964,155.337674,0.181818,12,1,0.25157737588985196,1.145213513532898,Power Transactors
2466.452707,1.0,118.72,44.8,73.92,0.0,0.166667,0.083333,0.083333,0.0,0,3,5000.0,732.01795,908.384613,0.0,12,2,-0.2878496147557179,0.2504106991874513,Revolving Debtors
1184.120178,1.0,69.49,0.0,69.49,1719.993551,0.083333,0.0,0.083333,0.5,8,2,1400.0,712.25724,385.314668,0.0,12,2,-2.273256852778219,0.7144035712502202,Revolving Debtors
1084.649802,1.0,0.0,0.0,0.0,708.865975,0.0,0.0,0.0,0.181818,10,1,1500.0,973.731202,252.062796,0.0,11,2,-3.068348868781887,-0.08096173794174484,Revolving Debtors
1414.422361,1.0,90.03,0.0,90.03,0.0,0.833333,0.0,0.833333,0.0,0,12,1500.0,323.893824,492.851078,0.0,12,0,0.6718393778329976,-0.6234305740988569,Marginal Spenders
79.470417,0.727273,601.84,0.0,601.84,0.0,0.583333,0.0,0.5,0.0,0,7,7500.0,799.1846,133.319408,0.363636,12,0,1.1573938352269049,-1.5830053899373884,Marginal Spenders
170.086639,0.909091,1218.11,980.87,237.24,0.0,0.75,0.5,0.166667,0.0,0,9,6000.0,1277.281619,152.507474,0.222222,12,1,1.8703902204601879,-0.26186144625786983,Power Transactors
585.537233,1.0,178.0,0.0,178.0,723.138529,0.333333,0.0,0.333333,0.083333,3,4,1000.0,1198.443149,316.758371,0.083333,12,2,-0.7346238491689104,-0.299352844436235,Revolving Debtors
124.506347,1.0,1194.54,1194.54,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,7500.0,961.895302,169.006513,1.0,12,1,2.182682072624767,-0.263698497720347,Power Transactors
7834.073316,1.0,239.58,0.0,239.58,5160.785017,0.083333,0.0,0.083333,0.333333,5,2,12000.0,8848.955996,2295.921053,0.0,12,2,-1.6732591872721634,2.6288610820096547,Revolving Debtors
1079.097023,1.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,503.445403,302.481716,0.0,12,0,1.2769118816332943,-0.7334729129378248,Marginal Spenders
1761.69297,1.0,0.0,0.0,0.0,950.448895,0.0,0.0,0.0,0.25,7,0,2000.0,414.860394,452.085171,0.0,12,2,-3.139661791366883,0.19248633475763344,Revolving Debtors
1874.572121,1.0,0.0,0.0,0.0,1359.837109,0.0,0.0,0.0,0.916667,17,0,2500.0,329.797397,507.068261,0.0,12,2,-4.278689142450898,1.6793532378610576,Revolving Debtors
10243.14763,1.0,0.0,0.0,66.95,4501.06755,0.0,0.0,0.083333,0.25,5,0,13000.0,1882.490974,5624.605818,0.0,12,2,-2.687416940057874,2.3613988906220227,Revolving Debtors
812.317275,1.0,404.91,0.0,404.91,0.0,0.75,0.0,0.75,0.0,0,18,1000.0,573.841447,318.793218,0.0,12,0,1.0121015601585028,-0.8135048194847351,Marginal Spenders
511.825603,0.909091,362.48,0.0,362.48,0.0,0.416667,0.0,0.416667,0.0,0,10,2000.0,2400.443969,377.084941,0.0,12,0,0.4107491579692921,-0.6524465255243129,Marginal Spenders
1427.42297,1.0,61.0,0.0,61.0,4327.398235,0.166667,0.0,0.083333,0.583333,14,2,9000.0,5907.105978,389.155496,0.166667,12,2,-2.198772831908823,2.118643651647886,Revolving Debtors
4932.396527,1.0,0.0,0.0,0.0,245.596578,0.0,0.0,0.0,0.166667,3,0,6000.0,5403.894447,14437.12209,0.0,12,2,-2.885088111594953,1.989922513204303,Revolving Debtors
275.470825,1.0,2967.42,1903.72,1063.7,0.0,0.916667,0.666667,0.916667,0.0,0,40,3500.0,2569.455026,169.807651,0.333333,12,1,3.560335593521714,0.466108660475974,Power Transactors
55.539236,0.909091,201.27,201.27,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,467.319744,144.25972,0.111111,12,0,-0.3936173132207842,-1.2997976823413913,Marginal Spenders
403.816601,0.9,3431.0,0.0,3431.0,0.0,0.9,0.0,0.8,0.0,0,15,10000.0,2370.440541,139.047088,0.7,10,0,2.386994738507112,-0.7385516270864015,Marginal Spenders
1799.320009,1.0,0.0,0.0,0.0,872.408101,0.0,0.0,0.0,0.083333,2,0,2000.0,298.163408,718.578894,0.0,12,2,-2.839048488930194,-0.17350668095696992,Revolving Debtors
1821.024103,1.0,0.0,0.0,0.0,323.218285,0.0,0.0,0.0,0.166667,4,0,1800.0,954.718474,1910.925633,0.0,12,2,-2.935726908930501,0.46879065819299465,Revolving Debtors
0.892901,0.363636,492.0,0.0,492.0,0.0,1.0,0.0,1.0,0.0,0,24,7500.0,450.655804,19.582178,0.0,12,0,2.134216994759076,-3.203036539260165,Marginal Spenders
1267.621753,1.0,107.05,64.55,42.5,0.0,0.416667,0.25,0.083333,0.0,0,5,4000.0,505.790714,382.36978,0.0,12,0,0.12831352192357728,-0.1291585492779073,Marginal Spenders
1201.204437,1.0,117.89,117.89,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1200.0,283.696314,454.665216,0.0,12,0,-0.4837220860846162,-0.5530549687451369,Marginal Spenders
1343.200147,1.0,848.53,0.0,848.53,0.0,0.666667,0.0,0.666667,0.0,0,14,5500.0,817.669027,333.092064,0.0,12,1,1.1326163198729953,-0.1202393862659846,Power Transactors
626.359675,1.0,2102.13,1091.37,1010.76,1578.03608,1.0,0.833333,0.916667,0.5,23,45,1000.0,3537.414389,228.297707,0.272727,12,1,1.6962388367048247,2.796202785364926,Power Transactors
644.987222,0.714286,0.0,0.0,0.0,1059.025424,0.0,0.0,0.0,0.142857,3,0,1200.0,148.120171,132.494842,0.0,7,2,-3.1770082721267285,-1.8120540123215079,Revolving Debtors
1474.532261,1.0,106.0,106.0,0.0,36.308611,0.083333,0.083333,0.0,0.083333,2,2,3000.0,349.349174,434.513783,0.0,12,2,-1.3572800333622044,0.03918661007903712,Revolving Debtors
6241.937842,1.0,0.0,0.0,0.0,11071.93364,0.0,0.0,0.0,0.333333,4,0,12000.0,12181.03139,1475.203723,0.090909,12,2,-3.116741626859113,2.215405576420264,Revolving Debtors
11.566281,1.0,148.56,0.0,148.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,128.994977,139.382867,0.090909,12,0,1.3606628283827402,-2.2349908462111934,Marginal Spenders
741.05358,1.0,0.0,0.0,0.0,37.527333,0.0,0.0,0.0,0.083333,1,0,1200.0,1267.067064,231.513272,0.0,12,2,-2.397810411087866,-0.881290951872531,Revolving Debtors
48.660932,1.0,651.08,100.0,551.08,0.0,1.0,0.083333,1.0,0.0,0,17,3500.0,706.145992,174.363145,0.916667,12,0,2.84850837542549,-1.2026118201644818,Marginal Spenders
1139.691004,1.0,117.0,117.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,492.089429,437.099794,0.0,12,2,-0.9422139078664047,-0.7072360507102253,Revolving Debtors
1207.465786,1.0,125.0,25.0,100.0,0.0,0.333333,0.083333,0.166667,0.0,0,4,1800.0,1872.705924,458.501302,0.090909,12,0,0.06208491739969446,-0.2787542112966104,Marginal Spenders
3160.087236,1.0,0.0,0.0,0.0,757.003109,0.0,0.0,0.0,0.083333,1,0,8000.0,744.90895,715.509134,0.0,12,2,-2.658834084467812,0.5049929588610946,Revolving Debtors
1184.723988,0.636364,373.44,373.44,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,12000.0,6674.591055,384.155979,0.0,12,2,-0.4244572971741851,0.09017830040682501,Revolving Debtors
561.346036,1.0,4430.12,2992.49,1437.63,80.614627,1.0,1.0,0.75,0.083333,1,68,4500.0,3750.631255,183.469161,0.083333,12,1,3.5805088043478452,1.897238518559476,Power Transactors
0.0,0.0,1021.56,0.0,1021.56,0.0,1.0,0.0,1.0,0.0,0,36,3000.0,0.0,312.343947,0.0,12,0,1.8224762441602393,-4.329199348676584,Marginal Spenders
3200.184366,1.0,0.0,0.0,0.0,2139.707578,0.0,0.0,0.0,0.083333,1,0,5000.0,780.190463,920.718093,0.0,12,2,-2.8009459357951414,0.5320958035856359,Revolving Debtors
408.724408,1.0,89.39,89.39,0.0,108.912198,0.083333,0.083333,0.0,0.083333,1,1,3000.0,166.426897,211.611083,0.0,12,2,-1.3889147555392174,-0.6018158395453012,Revolving Debtors
18.98265,0.272727,327.37,0.0,327.37,0.0,0.333333,0.0,0.333333,0.0,0,11,6500.0,1430.996352,137.788624,1.0,12,0,1.081164933767836,-2.7753637156298283,Marginal Spenders
